SexN;AgeN;MS;LogitH;LogitB;TA;TH;WL;BH;HT;DS;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T33;T34;T35;T36;T37;T38;T39;T40
2;4;534;-0,270356076;-5,64734778;102;121,5999985;273;4,900000095;0,197222222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1;4;508;-0,489961705;-5,319666785;97;127,5999985;270;3,599999905;0,186111111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;4;532;-0,210745922;-5,880812276;95;112,6999969;266;5,300000191;0,190277778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;4;529;-0,113080782;-5,429619713;104;124;266;3,799999952;0,175694444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;4;540;-0,15615338;-5,280662431;102;118,0999985;257;5,400000095;0,185416667;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4;520;-0,247100939;-5,444271279;93;118,4000015;262;2,400000095;0,189583333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
1;4;566;-0,237055985;-5,180712886;101;125,6999969;261;2,299999952;0,16875;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;4;526;-0,202770434;-5,50707218;98;120,1999969;264;4,199999809;0,190972222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
2;4;509;-0,330835773;-5,48976383;92;113,6999969;256;4,599999905;0,19375;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;9;0
2;4;466;-0,059079135;-5,947454606;96;113,8000031;262;3,900000095;0,196527778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1;4;508;-0,194466472;-5,931183618;101;127,5999985;267;3,400000095;0,200694444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;511;-0,279210709;-5,188715064;97;112,4000015;262;4,400000095;0,1875;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;4;544;-0,125409826;-5,080557026;99;124,5;272;2,900000095;0,159027778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1
1;4;510;-0,269387865;-4,976446345;97;124,5999985;263;3,700000048;0,148611111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1
2;4;457;-0,09629427;-5,589550818;99;117,9000015;257;3;0,15;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;500;-0,003007521;-5,270885713;96;110,9000015;264;5,099999905;0,151388889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1
2;4;493;-0,305708907;-5,528370325;94;117,5999985;257;4,800000191;0,152083333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2;4;517;-0,187798714;-5,259807512;95;112,4000015;250;4,5;0,154166667;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
1;4;510;-0,105855443;-5,068642113;95;119,0999985;262;2,5;0,155555556;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0
1;2;524;-0,313610015;-4,986237511;98;124,3000031;263;3,599999905;0,170833333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
2;2;446;0,018359347;-4,96144505;95;110,1999969;258;3,599999905;0,157638889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1
2;1;422;-0,186644166;-5,027320712;92;103,8000031;247;4,599999905;0,161805556;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1
2;4;544;-0,234297248;-5,185428585;95;111;267;4,800000191;0,1625;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
2;4;528;-0,124557845;-5,182038881;94;109,0999985;266;4,199999809;0,164583333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;543;-0,161268148;-4,924027876;96;111,9000015;260;4,400000095;0,166666667;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;4;472;-0,126856063;-4,794018019;95;110,5;273;3;0,167361111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;2;512;-0,09685887;-4,996930703;102;113,3000031;257;4,099999905;0,156944444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0
1;2;493;-0,239139402;-4,888467661;96;131,1999969;258;2,700000048;0,05;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
2;4;548;-0,449122253;-5,17932266;94;118,5999985;265;4,400000095;0,042361111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;4;594;-0,105876845;-5,090985647;96;123;272;5,099999905;0,043055556;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;513;-0,149531734;-4,70652268;97;119,4000015;268;5,300000191;0,044444444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;4;593;-0,094297582;-4,974536974;98;115,5999985;267;4,699999809;0,045138889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1
1;4;534;-0,15648375;-4,840850211;96;124,4000015;266;2,5;0,046527778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1;4;510;-0,170676912;-5,162377059;94;127,4000015;260;2,5;0,047916667;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;4;541;-0,178499709;-5,738988729;94;113,9000015;258;5,400000095;0,202777778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
1;4;562;-0,154248724;-4,55036195;97;129;270;2,599999905;0,036111111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
1;4;552;-0,277819548;-4,585867434;101;129,1999969;270;3,099999905;0,052083333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;1;562;-0,119298023;-4,908048706;95;113,1999969;256;4,199999809;0,053472222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
1;4;503;-0,311704115;-4,892452178;96;127,6999969;265;1,899999976;0,054861111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;4;531;-0,203104971;-5,105945473;98;117,3000031;265;4;0,05625;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;464;-0,225544209;-5,127642014;95;108,8000031;272;4,699999809;0,057638889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4;558;-0,132410693;-5,346547151;98;127;267;4,599999905;0,217361111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1;4;493;-0,293080859;-5,082250986;99;123,6999969;252;3,299999952;0,145138889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;485;-0,164689226;-5,520393683;95;112,6999969;268;4,599999905;0,20625;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;4;510;-0,301809452;-5,583785452;101;127;258;3,400000095;0,207638889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1;1;484;-0,084140514;-5,453895598;95;120,9000015;257;2,700000048;0,209027778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;533;-0,110665568;-5,342600033;98;116,1999969;267;4,599999905;0,213194444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;4;465;-0,061732444;-4,877738621;95;111,1999969;265;3,299999952;0,039583333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
2;4;572;-0,164303051;-4,795790546;102;115,4000015;270;5,300000191;0,038194444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1;4;502;-0,127660837;-5,43865885;97;122,0999985;260;2,400000095;0,221527778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
1;4;554;-0,090203597;-5,654533872;101;130,5;257;2,700000048;0,223611111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
1;2;493;-0,076642049;-5,547518452;96;120,1999969;260;2,5;0,225;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
2;4;548;-0,167108102;-5,397839442;97;114,5;260;4,199999809;0,225694444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;4;516;-0,17409269;-5,727119156;97;123,9000015;262;2,5;0,203472222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
1;4;556;-0,427515818;-5,078129968;104;124,8000031;272;3,5;0,214583333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4;503;-0,278504458;-5,264212954;97;119;256;2,099999905;0,06875;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
1;4;528;-0,169787821;-5,947382035;91;122,1999969;247;2,200000048;0,086111111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;4;506;-0,095368119;-5,456846204;99;114,1999969;260;4,300000191;0,084722222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;1;480;-0,294493355;-5,310739887;90;113,6999969;254;3,900000095;0,080555556;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
1;4;502;-0,077548758;-4,952146071;96;120,6999969;269;3,5;0,078472222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1
1;4;519;-0,191675319;-5,192030495;90;126,1999969;266;3,599999905;0,077083333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
1;4;518;-0,286368382;-5,203036598;101;122,4000015;260;2,700000048;0,075694444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;4;553;-0,209206996;-5,001196953;94;109,6999969;253;3,700000048;0,072916667;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;4;544;-0,405215389;-5,015170449;97;115,1999969;263;4,599999905;0,086805556;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2;4;481;-0,129685368;-5,200599529;93;110,8000031;259;4,800000191;0,14375;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;524;-0,098981833;-5,144122826;96;117,4000015;258;4,5;0,070138889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;513;-0,171321334;-5,313513813;98;117,6999969;268;4,199999809;0,067361111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;4;512;-0,106710955;-5,200643284;92;115,1999969;260;3,900000095;0,065972222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1
1;4;529;-0,383258422;-5,172575108;98;117,1999969;265;3,700000048;0,063888889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;2;512;-0,326350587;-4,998746722;96;116,5;255;3,599999905;0,063194444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;538;-0,223411972;-5,279314419;98;120,4000015;266;3,599999905;0,061805556;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;497;-0,322698913;-4,961323254;97;110,4000015;260;4,900000095;0,060416667;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
2;4;524;-0,1475688;-4,828313737;97;115,5999985;268;4,400000095;0,059722222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1
2;4;525;-0,453218074;-5,239760917;102;115,3000031;276;4,5;0,072222222;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1;4;507;-0,120720559;-5,099866428;91;118,9000015;254;2,5;0,068055556;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
2;4;530;0;-4,978612853;99;118,1999969;269;3,900000095;0,088194444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;516;-0,314710745;-5,089994008;98;118,1999969;267;5,099999905;0,139583333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1
1;2;523;-0,133784568;-5,112304795;97;117,9000015;265;2,299999952;0,136111111;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
1;4;547;-0,28887539;-5,046259805;100;122,1999969;273;5,099999905;0,129166667;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0
2;4;558;-0,32032425;-5,331752142;96;112,5999985;268;4,5;0,09375;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;529;-0,268813588;-5,505331535;95;117,3000031;268;4,800000191;0,089583333;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
1;2;518;-0,15703576;-5,13233223;95;125,1999969;270;3,599999905;0,140277778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
1;4;481;-0,32159967;-4,842828575;95;120,3000031;254;3,900000095;0,127777778;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
2;4;489;-0,074107972;-5,543222409;98;114,4000015;262;4,900000095;0,119444444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;4;488;-0,135769921;-5,184588601;93;116,8000031;258;4,599999905;0,120138889;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1
2;4;478;-0,35332175;-5,489232843;98;117,5999985;262;3,400000095;0,125694444;90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2;1;482;0;-4,941331816;88;113,5;237;5;0,120138889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;564;-0,19803763;-5,394162163;97;113;266;5,099999905;0,168055556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;2;538;0,125163143;-5,014973695;99;115,4000015;262;4,800000191;0,179166667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;6;0;0
2;4;586;-0,156509171;-5,1590553;102;114,9000015;286;5,199999809;0,195833333;110;0;0;0;0;0;0;0;0;0;0;7;0;7;7;7;0;7;0
2;2;523;-0,108831769;-4,670422738;95;113,4000015;267;4,400000095;0,176388889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;6;6;6
2;4;610;-0,314203517;-5,211784344;103;113,9000015;273;5,199999809;0,175694444;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;4;562;0,059767921;-5,261598784;95;112,9000015;262;5,199999809;0,174305556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;518;-0,284598906;-5,786060444;98;117,6999969;267;4,699999809;0,172916667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;4;662;-0,099581769;-5,180600119;98;132,8999939;272;3;0,156944444;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;4;654;-0,083044811;-5,439527535;97;129,6999969;270;3,5;0,170138889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;1;467;0;-5,133657108;97;109,9000015;252;4,699999809;0,184027778;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;2;509;0,062753174;-4,75842761;93;108,9000015;267;4,300000191;0,166666667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0
2;1;489;0,068335651;-4,996085513;98;133,3000031;258;5;0,165972222;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;588;-0,321009385;-5,361605105;102;115,8000031;263;5,300000191;0,161805556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;7;0
1;4;523;0,132571097;-5,246192702;98;127,1999969;263;3,599999905;0,160416667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0
2;2;563;0,058858357;-5,003030694;98;117,4000015;256;4,699999809;0,159722222;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;6;0
2;4;574;-0,204002921;-5,334830089;98;114,6999969;267;5,5;0,158333333;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;1;520;-0,110521593;-5,015346401;97;124;254;3,799999952;0,171527778;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0
2;4;510;-0,235722334;-5,18178355;100;109,8000031;257;5,300000191;0,211111111;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;1;518;-0,004730937;-4,86040853;96;110,8000031;250;4,800000191;0,104861111;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;5;9;0
1;2;585;-0,08182554;-5,107762006;101;119,5999985;257;4,599999905;0,113888889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;8
2;4;563;-0,221613542;-5,079850363;96;113;268;4,099999905;0,110416667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;1;578;-0,153375386;-5,474509064;102;125,5999985;264;4,400000095;0,181944444;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;6;0
2;4;557;-0,177624315;-5,473670254;98;115;268;4,699999809;0,2125;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;4;558;-0,140301102;-5,250342659;102;130,3000031;267;3,599999905;0,182638889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;4;632;-0,156707572;-5,420535;98;127,6999969;272;3,5;0,209722222;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;600;-0,348306694;-5,161242288;98;117,5;275;5,199999809;0,209027778;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;1;447;-0,428380868;-5,305789382;93;117,9000015;252;4,300000191;0,20625;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;1;496;0,059310425;-4,977882508;97;114,3000031;258;4,900000095;0,204861111;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;6;0
1;1;523;-0,070630264;-4,953929267;101;122,5999985;262;4,5;0,186805556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;8;8
2;4;560;-0,160366076;-4,957293118;98;106,5999985;254;4,300000191;0,185416667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;1;491;-0,188941358;-4,7308076;94;123,0999985;239;4,199999809;0,177777778;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;553;-0,126092727;-5,305789382;98;111,1999969;262;4,5;0,103472222;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0
2;4;659;-0,070617567;-5,275880022;97;119,5999985;272;5;0,129166667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;4;599;-0,306502433;-5,057155309;93;123,3000031;266;4,300000191;0,126388889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;4;569;-0,126165314;-5,287672676;98;123,0999985;268;3,700000048;0,125694444;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;7;0
2;1;521;-0,205927803;-5,136092511;96;109,5999985;256;4,800000191;0,120833333;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;0;0
2;4;541;-0,27001093;-5,378052334;94;111,5999985;267;5,400000095;0,130555556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;638;-0,257971412;-5,064519432;107;120,8000031;282;4,599999905;0,192361111;110;0;0;0;0;0;0;0;0;0;0;7;0;7;7;7;0;7;0
2;4;524;-0,231215461;-5,371219254;97;115,3000031;258;4,5;0,155555556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;2;570;-0,01575722;-4,949893999;97;116,1999969;267;5,599999905;0,180555556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;1;539;-0,144618788;-5,054120407;100;115,3000031;253;4,599999905;0,153472222;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;583;0,051920057;-4,951531255;93;114,9000015;266;3,900000095;0,107638889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;566;-0,338494482;-5,035822659;100;114,1999969;263;5,099999905;0,154861111;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;1;502;0,049362272;-5,032924711;97;110,8000031;247;5;0,152083333;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;1;507;-0,112296355;-5,077358926;97;124,0999985;258;4,599999905;0,151388889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0
1;1;543;-0,120513269;-5,173469964;97;126,4000015;257;4,699999809;0,15;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;523;-0,051452315;-5,366598873;97;114,5;273;5,099999905;0,148611111;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0
1;4;603;-0,162550336;-5,312336287;97;127,3000031;267;4,199999809;0,147916667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;1;486;-0,310423926;-5,33856777;96;114;257;4,599999905;0,146527778;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;2;575;-0,021184593;-5,072043921;94;124,4000015;270;2,799999952;0,145138889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;566;-0,170587393;-5,173469964;96;114,5999985;268;5,099999905;0,135416667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0
2;1;482;-0,108357895;-4,899629243;95;110,6999969;257;4,800000191;0,143055556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;2;524;-0,194156015;-5,078457891;91;104,5;254;4,5;0,141666667;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;567;-0,017819212;-5,192030495;97;117,8000031;263;4,199999809;0,140277778;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;536;0,077576615;-4,859514208;93;117,4000015;263;4,599999905;0,138194444;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;1;507;-0,135384025;-5,062911438;95;112;252;5;0,136805556;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0
1;4;646;-0,222867651;-5,312590025;98;123,6999969;273;3,400000095;0,132638889;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;1;480;-0,086957681;-4,744000017;92;105,9000015;249;4,599999905;0,144444444;110;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;2;506;0,039159271;-4,911340998;92;110,9000015;257;4,400000095;0,132638889;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;529;-0,13224264;-4,752781675;95;111,9000015;265;4,900000095;0,13125;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0
2;4;543;-0,277017427;-5,108696506;90;112,4000015;260;4,5;0,130555556;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0
2;1;466;-0,049280962;-5,147241664;97;110,5;248;4,199999809;0,129166667;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;601;-0,213662615;-5,001361657;101;114,1999969;265;5,699999809;0,139583333;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;7
1;4;566;-0,112417708;-5,389071729;93;121,3000031;267;3,099999905;0,118055556;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;8
2;4;564;-0,082004412;-5,181515991;98;111,5999985;262;5,099999905;0,120833333;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;501;-0,207527618;-4,785338889;100;111,3000031;258;5,400000095;0,134027778;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;4;527;-0,348856296;-4,643090678;96;121,9000015;274;3,799999952;0,166666667;111;0;0;0;0;0;0;0;0;0;0;7;0;7;7;0;0;0;0
1;1;547;-0,138763902;-5,027820118;97;118,1999969;257;4,599999905;0,136111111;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;1;470;0,07241837;-5,140391454;88;106,3000031;240;4,599999905;0,140277778;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0
1;4;602;-0,135784184;-5,133493994;97;124,4000015;263;3,900000095;0,141666667;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
1;1;462;-0,034213191;-5,047802618;100;120,5999985;248;4,800000191;0,143055556;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;2;555;-0,071873334;-4,920564697;96;118,5;253;4,699999809;0,115277778;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;7;0
2;4;598;-0,114593425;-5,009152714;97;106,5999985;272;5,599999905;0,134722222;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;0;0;0
2;4;648;-0,24879029;-5,203507062;99;115,1999969;270;5,099999905;0,138888889;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;542;-0,183265398;-5,369862534;94;116,8000031;260;4,199999809;0,175694444;111;0;0;0;0;0;0;0;0;0;0;7;0;7;7;0;0;0;0
2;4;574;-0,331078924;-5,279724533;102;120,5;267;4,599999905;0,102777778;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;7;0
1;4;527;-0,212914421;-4,800537588;97;116,3000031;260;4,199999809;0,113888889;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;7;0
2;4;531;-0,247619274;-5,205314047;99;111,5;265;4,900000095;0,104861111;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;1;579;-0,048919908;-4,967674261;98;115,4000015;257;4,800000191;0,107638889;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;552;-0,310326957;-5,311014196;97;111;259;4,099999905;0,109027778;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;562;-0,306173503;-5,272230032;98;110,3000031;257;4,400000095;0,110416667;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;658;0,002163332;-5,265957275;98;117,0999985;262;4,699999809;0,111111111;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2;4;440;-0,23188342;-5,244916589;87;107,3000031;245;3,900000095;0,1125;111;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
