"","Mean","Median","St.Dev.","95%CI_low","95%CI_upp"
"eta1[1378]",1.28,1.29,0.33,0.62,1.96
"eta1[1379]",-0.05,-0.05,0.16,-0.39,0.26
"eta1[1380]",0.08,0.1,0.31,-0.58,0.63
"eta1[1381]",0.39,0.4,0.37,-0.39,1.09
"eta1[1382]",0.05,0.05,0.15,-0.28,0.34
"eta1[1383]",-0.08,-0.07,0.3,-0.68,0.52
"eta1[1384]",0.54,0.54,0.16,0.21,0.84
"eta1[1385]",-0.63,-0.63,0.17,-0.96,-0.28
"eta1[1386]",-1.17,-1.14,0.45,-2.11,-0.34
"eta1[1387]",0.28,0.27,0.22,-0.12,0.75
"eta1[1388]",0.8,0.78,0.23,0.39,1.31
"eta1[1389]",-2.09,-2.07,0.52,-3.2,-1.08
"eta1[1390]",-0.72,-0.7,0.31,-1.39,-0.15
"eta1[1391]",-0.97,-0.98,0.13,-1.22,-0.69
"eta1[1392]",-1.56,-1.56,0.21,-1.99,-1.13
"eta1[1393]",-2.89,-2.89,0.39,-3.69,-2.13
"eta1[1394]",-2.42,-2.4,0.62,-3.72,-1.19
"eta1[1395]",0.85,0.84,0.32,0.22,1.52
"eta1[1396]",0.58,0.58,0.1,0.39,0.79
"eta1[1397]",-2.24,-2.22,0.35,-2.98,-1.62
"eta1[1398]",-2.28,-2.27,0.31,-2.94,-1.7
"eta1[1399]",1.29,1.27,0.69,-0.08,2.76
"eta1[1400]",0.74,0.76,0.22,0.26,1.13
"eta1[1401]",-0.92,-0.93,0.23,-1.35,-0.44
"eta1[1402]",-1.75,-1.73,0.46,-2.71,-0.86
"eta1[1403]",1,0.99,0.16,0.69,1.32
"eta1[1404]",1.45,1.43,0.32,0.88,2.14
"eta1[1405]",-0.98,-0.94,0.79,-2.65,0.51
"eta1[1406]",-0.76,-0.73,0.8,-2.46,0.81
"eta1[1407]",-1.18,-1.12,0.99,-3.3,0.67
"eta1[1408]",0.31,0.33,0.36,-0.47,0.95
"eta1[1409]",0.22,0.24,0.21,-0.23,0.6
"eta1[1410]",-0.16,-0.14,0.52,-1.25,0.83
"eta1[1411]",-0.44,-0.43,0.21,-0.88,-0.04
"eta1[1412]",-0.21,-0.18,0.53,-1.35,0.8
"eta1[1413]",-0.42,-0.4,0.7,-1.89,0.94
"eta1[1414]",0.66,0.73,0.93,-1.38,2.32
"eta1[1415]",-0.75,-0.68,1.03,-2.94,1.14
"eta1[1416]",0.43,0.44,0.29,-0.19,1
"eta1[1417]",0.72,0.72,0.1,0.53,0.92
"eta1[1418]",0.96,0.95,0.16,0.64,1.3
"eta1[1419]",1.45,1.49,0.53,0.28,2.4
"eta1[1420]",1.73,1.74,0.28,1.14,2.27
"eta1[1421]",-0.08,-0.06,0.7,-1.57,1.28
"eta1[1422]",0.57,0.59,0.22,0.1,0.99
"eta1[1423]",1.5,1.5,0.14,1.22,1.81
"eta1[1424]",0.46,0.46,0.23,-0.01,0.92
"eta1[1425]",3.57,3.55,0.47,2.64,4.56
"eta1[1426]",2.96,2.95,0.07,2.84,3.1
"eta1[1427]",-0.01,0,0.21,-0.44,0.39
"eta1[1428]",0.82,0.82,0.1,0.6,0.99
"eta1[1429]",0.92,0.9,0.21,0.52,1.37
"eta1[1430]",2.76,2.73,0.41,1.97,3.62
"eta1[1431]",1.66,1.65,0.23,1.22,2.14
"eta1[1432]",1.62,1.61,0.21,1.27,2.07
"eta1[1433]",-1.05,-1.04,0.6,-2.31,0.13
"eta1[1434]",-0.2,-0.2,0.13,-0.45,0.07
"eta1[1435]",2.04,2.01,0.49,1.12,3.08
"eta1[1436]",0.13,0.12,0.25,-0.36,0.67
"eta1[1437]",1.3,1.28,0.32,0.7,1.98
"eta1[1438]",1,1.01,0.08,0.83,1.16
"eta1[1439]",-0.9,-0.85,0.78,-2.57,0.52
"eta1[1440]",1.39,1.35,0.67,0.17,2.81
"eta1[1441]",0.95,0.91,0.53,0.03,2.09
"eta1[1442]",0.77,0.76,0.29,0.22,1.38
"eta1[1443]",1.09,1.08,0.25,0.61,1.61
"eta1[1444]",0.57,0.57,0.07,0.41,0.71
"eta1[1445]",1.73,1.74,0.13,1.45,2
"eta1[1446]",-0.17,-0.15,0.27,-0.77,0.31
"eta1[1447]",0.95,0.96,0.23,0.47,1.41
"eta1[1448]",0.74,0.78,0.51,-0.33,1.68
"eta1[1449]",-0.52,-0.49,0.76,-2.13,0.94
"eta1[1450]",1.27,1.3,0.37,0.46,1.92
"eta1[1451]",0.43,0.45,0.26,-0.13,0.88
"eta1[1452]",3.01,2.99,0.41,2.22,3.88
"eta1[1453]",0.61,0.59,0.36,-0.05,1.38
"eta1[1454]",0.75,0.78,0.38,-0.08,1.43
"eta1[1455]",-0.57,-0.53,0.61,-1.9,0.5
"eta1[1456]",0.93,0.96,0.47,-0.1,1.75
"eta1[1457]",-0.24,-0.22,0.36,-1.01,0.42
"eta1[1458]",-0.36,-0.31,0.77,-1.99,1.03
"eta1[1459]",-0.89,-0.88,0.49,-1.92,0.08
"eta1[1460]",0.43,0.44,0.36,-0.35,1.12
"eta1[1461]",-1.06,-0.99,1.03,-3.23,0.81
"eta1[1462]",0.78,0.81,0.38,-0.04,1.45
"eta1[1463]",0.7,0.72,0.44,-0.23,1.55
"eta1[1464]",2.05,2.03,0.31,1.45,2.69
"eta1[1465]",0.67,0.67,0.15,0.36,0.94
"eta1[1466]",0.23,0.24,0.32,-0.44,0.84
"eta1[1467]",0.33,0.33,0.09,0.17,0.53
"eta1[1468]",-0.42,-0.41,0.41,-1.28,0.38
"eta1[1469]",1.68,1.69,0.11,1.44,1.87
"eta1[1470]",1.1,1.1,0.12,0.86,1.34
"eta1[1471]",0.61,0.63,0.27,0.05,1.1
"eta1[1472]",1.17,1.18,0.12,0.9,1.4
"eta1[1473]",-0.36,-0.35,0.47,-1.35,0.56
"eta1[1474]",0.61,0.61,0.26,0.09,1.11
"eta1[1475]",-0.04,-0.03,0.29,-0.67,0.51
"eta1[1476]",1,1,0.25,0.51,1.51
"eta1[1477]",1.56,1.54,0.34,0.91,2.3
"eta1[1478]",-0.75,-0.73,0.66,-2.14,0.56
"eta1[1479]",1.43,1.43,0.09,1.24,1.62
"eta1[1480]",1.79,1.77,0.42,0.96,2.67
"eta1[1481]",0.39,0.39,0.28,-0.2,0.94
"eta1[1482]",1.03,1.03,0.06,0.9,1.16
"eta1[1483]",-0.01,-0.01,0.2,-0.44,0.39
"eta1[1484]",-0.99,-0.98,0.51,-2.07,-0.02
"eta1[1485]",-0.57,-0.54,0.62,-1.88,0.61
"eta1[1486]",0.97,0.98,0.04,0.89,1.05
"eta1[1487]",1.58,1.57,0.28,1.05,2.21
"eta1[1488]",1.03,1.06,0.47,0,1.84
"eta1[1489]",1.55,1.55,0.09,1.34,1.71
"eta1[1490]",0.09,0.12,0.73,-1.47,1.5
"eta1[1491]",2.82,2.8,0.46,1.92,3.79
"eta1[1492]",-0.69,-0.67,0.39,-1.54,0.05
"eta1[1493]",2.13,2.1,0.63,0.89,3.45
"eta1[1494]",-0.42,-0.42,0.07,-0.57,-0.3
"eta1[1495]",2.1,2.07,0.58,0.99,3.33
"eta1[1496]",-1.73,-1.71,0.37,-2.53,-1
"eta1[1497]",0.82,0.82,0.38,0.06,1.58
"eta1[1498]",-1.04,-0.98,0.97,-3.08,0.81
"eta1[1499]",-1.7,-1.7,0.12,-1.96,-1.47
"eta1[1500]",-2.04,-2.01,0.36,-2.8,-1.41
"eta1[1501]",2.69,2.69,0.31,2.09,3.33
"eta1[1502]",2.97,2.94,0.75,1.52,4.56
"eta1[1503]",2.87,2.85,0.54,1.82,4
"eta1[1504]",-1.65,-1.64,0.54,-2.8,-0.62
"eta1[1505]",1.95,1.95,0.51,0.94,3.02
"eta1[1506]",1.36,1.34,0.51,0.35,2.43
"eta1[1507]",-0.79,-0.77,0.33,-1.49,-0.15
"eta1[1508]",1.4,1.4,0.18,1.04,1.79
"eta1[1509]",0.66,0.67,0.2,0.23,1.06
"eta1[1510]",2.26,2.24,0.53,1.24,3.38
"eta1[1511]",0.05,0.05,0.16,-0.27,0.4
"eta1[1512]",-0.09,-0.09,0.09,-0.28,0.09
"eta1[1513]",-0.94,-0.9,0.44,-1.87,-0.14
"eta1[1514]",-0.63,-0.6,0.47,-1.62,0.22
"eta1[1515]",0.01,0.01,0.17,-0.36,0.3
"eta1[1516]",-1.9,-1.87,0.38,-2.7,-1.21
"eta1[1517]",-1.58,-1.56,0.39,-2.4,-0.8
"eta1[1518]",0.75,0.78,0.67,-0.68,2.07
"eta1[1519]",2.73,2.71,0.53,1.67,3.86
"eta1[1520]",1.66,1.65,0.32,1.04,2.33
"eta1[1521]",0.51,0.5,0.17,0.19,0.89
"eta1[1522]",2.24,2.21,0.42,1.48,3.12
"eta1[1523]",0.05,0.06,0.22,-0.44,0.43
"eta1[1524]",-1.72,-1.71,0.2,-2.17,-1.36
"eta1[1525]",-1.14,-1.14,0.24,-1.64,-0.67
"eta1[1526]",-0.23,-0.22,0.2,-0.67,0.12
"eta1[1527]",0.68,0.69,0.11,0.46,0.89
"eta1[1528]",-0.53,-0.52,0.48,-1.54,0.39
"eta1[1529]",-1.7,-1.7,0.15,-2.02,-1.41
"eta1[1530]",0,0.01,0.41,-0.87,0.78
"eta1[1531]",0.99,0.98,0.42,0.17,1.89
"eta1[1532]",0.79,0.78,0.09,0.62,0.97
"eta1[1533]",1.04,1.02,0.54,-0.03,2.19
"eta1[1534]",-0.59,-0.59,0.29,-1.21,-0.02
"eta1[1535]",2.45,2.43,0.47,1.52,3.44
"eta1[1536]",1.52,1.51,0.12,1.27,1.78
"eta1[1537]",0.56,0.56,0.09,0.35,0.74
"eta1[1538]",0.85,0.86,0.28,0.23,1.35
"eta1[1539]",-1.12,-1.1,0.26,-1.66,-0.66
"eta1[1540]",0.45,0.47,0.5,-0.6,1.41
"eta1[1541]",0.6,0.6,0.3,0,1.24
"eta1[1542]",-0.12,-0.12,0.1,-0.33,0.06
"eta1[1543]",2.41,2.4,0.31,1.8,3.08
"eta1[1544]",0.8,0.8,0.04,0.73,0.88
"eta1[1545]",0.51,0.52,0.25,0.02,1.03
"eta1[1546]",2.29,2.26,0.67,0.96,3.73
"eta1[1547]",1.44,1.44,0.09,1.26,1.64
"eta1[1548]",-2.24,-2.23,0.33,-2.94,-1.61
"eta1[1549]",2.89,2.87,0.52,1.89,4
"eta1[1550]",2.59,2.57,0.56,1.5,3.78
"eta1[1551]",1.7,1.67,0.45,0.85,2.67
"eta1[1552]",-0.01,-0.01,0.22,-0.47,0.41
"eta1[1553]",2.46,2.46,0.21,2.05,2.89
"eta1[1554]",-0.63,-0.64,0.09,-0.8,-0.43
"eta1[1555]",-0.33,-0.31,0.31,-1,0.22
"eta1[1556]",0.3,0.31,0.15,0,0.59
"eta1[1557]",1.84,1.81,0.34,1.24,2.57
"eta1[1558]",0.99,0.96,0.46,0.19,1.98
"eta1[1559]",0.71,0.71,0.12,0.48,0.98
"eta1[1560]",2.95,2.94,0.44,2.07,3.88
"eta1[1561]",-0.59,-0.58,0.06,-0.71,-0.47
"eta1[1562]",2.82,2.81,0.3,2.24,3.45
"eta1[1563]",1.1,1.09,0.35,0.43,1.84
"eta1[1564]",-0.14,-0.15,0.18,-0.49,0.25
"eta1[1565]",-2.16,-2.15,0.25,-2.69,-1.68
"eta1[1566]",-0.14,-0.11,0.35,-0.88,0.51
"eta1[1567]",-1.25,-1.23,0.47,-2.23,-0.32
"eta1[1568]",1.27,1.25,0.31,0.71,1.96
"eta1[1569]",0.15,0.16,0.25,-0.38,0.63
"eta1[1570]",0.63,0.61,0.34,-0.04,1.35
"eta1[1571]",-0.79,-0.77,0.47,-1.78,0.11
"eta1[1572]",-0.88,-0.86,0.42,-1.77,-0.06
"eta1[1573]",-1.35,-1.34,0.28,-1.93,-0.79
"eta1[1574]",1.92,1.93,0.27,1.36,2.44
