"","Mean","Median","St.Dev.","95%CI_low","95%CI_upp"
"eta1[1382]",0.13,0.12,0.25,-0.36,0.66
"eta1[1383]",0.1,0.13,0.35,-0.65,0.72
"eta1[1384]",0.85,0.82,0.47,-0.03,1.85
"eta1[1385]",-0.93,-0.89,0.5,-1.99,0
"eta1[1386]",-1.45,-1.44,0.6,-2.65,-0.34
"eta1[1387]",0.29,0.29,0.28,-0.27,0.85
"eta1[1388]",0.99,0.96,0.46,0.16,1.97
"eta1[1389]",-2.99,-2.95,0.62,-4.31,-1.89
"eta1[1390]",-0.87,-0.87,0.41,-1.68,-0.1
"eta1[1391]",-1.6,-1.57,0.65,-3.01,-0.37
"eta1[1392]",-2.58,-2.54,0.63,-3.94,-1.39
"eta1[1393]",-4.73,-4.66,1.1,-7.12,-2.66
"eta1[1394]",-3.74,-3.7,0.48,-4.76,-2.89
"eta1[1395]",1.3,1.3,0.13,1.06,1.56
"eta1[1396]",0.86,0.85,0.18,0.54,1.25
"eta1[1397]",-3.2,-3.12,0.89,-5.07,-1.6
"eta1[1398]",-3.38,-3.31,0.81,-5.14,-1.93
"eta1[1399]",1.97,1.97,0.37,1.21,2.68
"eta1[1400]",1.39,1.37,0.63,0.17,2.7
"eta1[1401]",-1.58,-1.56,0.77,-3.26,-0.13
"eta1[1402]",-2.59,-2.56,0.42,-3.5,-1.84
"eta1[1403]",1.42,1.38,0.61,0.33,2.74
"eta1[1404]",1.96,1.91,0.62,0.87,3.29
"eta1[1405]",-1.04,-1.06,0.99,-2.99,0.93
"eta1[1406]",-1.1,-1.12,0.74,-2.52,0.44
"eta1[1407]",-1.1,-1.11,1.36,-3.8,1.57
"eta1[1408]",0.83,0.81,0.71,-0.52,2.28
"eta1[1409]",0.53,0.52,0.44,-0.33,1.43
"eta1[1410]",0.06,0.04,0.79,-1.47,1.67
"eta1[1411]",-0.63,-0.63,0.15,-0.93,-0.35
"eta1[1412]",0.06,0.05,0.83,-1.56,1.72
"eta1[1413]",-0.35,-0.36,0.92,-2.15,1.53
"eta1[1414]",1.9,1.86,1.81,-1.57,5.6
"eta1[1415]",-0.37,-0.4,1.54,-3.4,2.69
"eta1[1416]",0.71,0.68,0.6,-0.42,2.02
"eta1[1417]",1.13,1.11,0.24,0.68,1.64
"eta1[1418]",1.34,1.29,0.58,0.31,2.58
"eta1[1419]",2.77,2.72,1.44,0,5.74
"eta1[1420]",2.93,2.9,0.76,1.49,4.6
"eta1[1421]",0.24,0.21,1.08,-1.88,2.46
"eta1[1422]",1.05,1.03,0.6,-0.11,2.34
"eta1[1423]",2.34,2.31,0.57,1.29,3.56
"eta1[1424]",0.55,0.52,0.45,-0.25,1.51
"eta1[1425]",5.5,5.43,1.19,3.34,8.05
"eta1[1426]",4.53,4.44,1.42,1.88,7.58
"eta1[1427]",0.05,0.04,0.3,-0.53,0.68
"eta1[1428]",1.38,1.36,0.44,0.55,2.32
"eta1[1429]",1.27,1.25,0.34,0.66,2
"eta1[1430]",4.02,3.94,1,2.21,6.14
"eta1[1431]",2.53,2.48,0.55,1.53,3.72
"eta1[1432]",2.3,2.24,0.77,0.93,3.95
"eta1[1433]",-1.67,-1.68,0.26,-2.18,-1.13
"eta1[1434]",-0.28,-0.26,0.25,-0.81,0.18
"eta1[1435]",2.81,2.76,0.77,1.44,4.44
"eta1[1436]",0.12,0.13,0.32,-0.54,0.75
"eta1[1437]",1.78,1.76,0.49,0.92,2.82
"eta1[1438]",1.63,1.59,0.6,0.5,2.92
"eta1[1439]",-0.79,-0.8,1.11,-2.97,1.37
"eta1[1440]",1.65,1.65,0.86,0,3.34
"eta1[1441]",0.94,0.93,0.8,-0.56,2.5
"eta1[1442]",1.04,1.04,0.29,0.5,1.61
"eta1[1443]",1.44,1.38,0.68,0.22,2.88
"eta1[1444]",0.88,0.85,0.37,0.18,1.68
"eta1[1445]",2.71,2.64,1.03,0.77,4.92
"eta1[1446]",0,0,0.43,-0.86,0.84
"eta1[1447]",1.42,1.37,0.74,0.04,2.99
"eta1[1448]",1.56,1.53,1.14,-0.66,3.87
"eta1[1449]",-0.39,-0.41,1.04,-2.38,1.74
"eta1[1450]",2.36,2.33,1.07,0.3,4.61
"eta1[1451]",0.94,0.92,0.57,-0.17,2.09
"eta1[1452]",4.52,4.43,1.02,2.69,6.71
"eta1[1453]",0.67,0.67,0.48,-0.23,1.63
"eta1[1454]",1.52,1.5,0.91,-0.26,3.37
"eta1[1455]",-0.31,-0.31,0.93,-2.18,1.45
"eta1[1456]",1.92,1.89,1.11,-0.25,4.19
"eta1[1457]",-0.08,-0.09,0.56,-1.18,1.03
"eta1[1458]",0.04,0.03,1.2,-2.3,2.43
"eta1[1459]",-1.51,-1.52,0.12,-1.73,-1.25
"eta1[1460]",0.78,0.75,0.73,-0.6,2.38
"eta1[1461]",-0.83,-0.84,1.48,-3.76,2.07
"eta1[1462]",1.6,1.58,0.9,-0.16,3.45
"eta1[1463]",1.25,1.22,0.98,-0.59,3.38
"eta1[1464]",3.09,3.03,0.66,1.92,4.5
"eta1[1465]",1.12,1.1,0.53,0.12,2.27
"eta1[1466]",0.41,0.39,0.55,-0.62,1.59
"eta1[1467]",0.41,0.4,0.2,0.07,0.84
"eta1[1468]",-0.82,-0.84,0.26,-1.28,-0.28
"eta1[1469]",2.73,2.67,0.9,1.05,4.67
"eta1[1470]",1.78,1.75,0.46,0.93,2.77
"eta1[1471]",1.16,1.15,0.69,-0.16,2.6
"eta1[1472]",1.95,1.93,0.6,0.82,3.24
"eta1[1473]",-0.58,-0.6,0.42,-1.38,0.34
"eta1[1474]",0.79,0.75,0.55,-0.21,1.98
"eta1[1475]",0.09,0.08,0.45,-0.8,1.01
"eta1[1476]",1.37,1.31,0.7,0.11,2.88
"eta1[1477]",2.19,2.14,0.56,1.19,3.4
"eta1[1478]",-1.15,-1.17,0.52,-2.14,-0.07
"eta1[1479]",2.25,2.21,0.6,1.12,3.53
"eta1[1480]",2.75,2.72,0.4,2.04,3.6
"eta1[1481]",0.54,0.5,0.51,-0.43,1.63
"eta1[1482]",1.63,1.6,0.45,0.78,2.59
"eta1[1483]",-0.11,-0.13,0.21,-0.49,0.35
"eta1[1484]",-1.38,-1.39,0.41,-2.19,-0.58
"eta1[1485]",-0.53,-0.54,0.81,-2.11,1.09
"eta1[1486]",1.56,1.53,0.51,0.6,2.64
"eta1[1487]",2.16,2.09,0.89,0.56,4.09
"eta1[1488]",2.07,2.04,1.13,-0.15,4.39
"eta1[1489]",2.51,2.46,0.82,0.97,4.28
"eta1[1490]",0.43,0.4,1.16,-1.79,2.84
"eta1[1491]",4.31,4.24,0.85,2.78,6.14
"eta1[1492]",-0.8,-0.8,0.49,-1.78,0.13
"eta1[1493]",3.36,3.33,0.31,2.81,4.02
"eta1[1494]",-0.58,-0.57,0.19,-0.99,-0.24
"eta1[1495]",2.89,2.87,0.76,1.56,4.47
"eta1[1496]",-2.63,-2.6,0.42,-3.54,-1.88
"eta1[1497]",1.53,1.53,0.29,0.96,2.08
"eta1[1498]",-1,-1.02,1.28,-3.51,1.53
"eta1[1499]",-2.53,-2.48,0.9,-4.47,-0.89
"eta1[1500]",-2.79,-2.71,0.94,-4.83,-1.11
"eta1[1501]",4.3,4.23,1,2.41,6.44
"eta1[1502]",4.4,4.34,0.73,3.1,5.99
"eta1[1503]",4.48,4.42,0.77,3.07,6.14
"eta1[1504]",-2.38,-2.37,0.45,-3.3,-1.56
"eta1[1505]",3.31,3.29,0.54,2.28,4.44
"eta1[1506]",2.12,2.12,0.15,1.86,2.42
"eta1[1507]",-1,-1,0.39,-1.77,-0.27
"eta1[1508]",2.13,2.1,0.47,1.28,3.16
"eta1[1509]",1.09,1.06,0.61,-0.06,2.41
"eta1[1510]",3.37,3.32,0.58,2.34,4.63
"eta1[1511]",0.14,0.15,0.16,-0.2,0.42
"eta1[1512]",-0.18,-0.18,0.06,-0.28,-0.06
"eta1[1513]",-1.08,-1.07,0.61,-2.27,0.06
"eta1[1514]",-0.62,-0.62,0.64,-1.89,0.59
"eta1[1515]",0.17,0.17,0.29,-0.39,0.75
"eta1[1516]",-2.63,-2.56,0.76,-4.26,-1.29
"eta1[1517]",-2.46,-2.44,0.31,-3.13,-1.9
"eta1[1518]",1.26,1.2,1.28,-1.15,4.01
"eta1[1519]",4.24,4.19,0.71,2.96,5.77
"eta1[1520]",2.49,2.45,0.47,1.65,3.5
"eta1[1521]",0.68,0.67,0.22,0.27,1.13
"eta1[1522]",3.12,3.04,0.89,1.55,5.06
"eta1[1523]",0.3,0.29,0.39,-0.48,1.08
"eta1[1524]",-2.45,-2.38,0.89,-4.37,-0.86
"eta1[1525]",-1.86,-1.84,0.31,-2.53,-1.28
"eta1[1526]",-0.15,-0.15,0.31,-0.77,0.45
"eta1[1527]",1.09,1.06,0.48,0.19,2.12
"eta1[1528]",-0.6,-0.6,0.56,-1.69,0.53
"eta1[1529]",-2.71,-2.66,0.68,-4.17,-1.42
"eta1[1530]",0.23,0.22,0.67,-1.07,1.59
"eta1[1531]",1.48,1.48,0.23,1.04,1.94
"eta1[1532]",1.2,1.18,0.29,0.68,1.82
"eta1[1533]",1.59,1.59,0.28,1.02,2.13
"eta1[1534]",-1.04,-1.04,0.09,-1.21,-0.86
"eta1[1535]",3.84,3.81,0.65,2.68,5.23
"eta1[1536]",2.37,2.33,0.6,1.25,3.64
"eta1[1537]",0.97,0.96,0.3,0.4,1.6
"eta1[1538]",1.63,1.61,0.67,0.32,3
"eta1[1539]",-1.52,-1.49,0.45,-2.49,-0.72
"eta1[1540]",0.88,0.85,0.95,-0.93,2.89
"eta1[1541]",0.99,0.99,0.07,0.83,1.12
"eta1[1542]",-0.11,-0.11,0.14,-0.38,0.15
"eta1[1543]",3.59,3.53,0.86,2.05,5.44
"eta1[1544]",1.23,1.2,0.43,0.42,2.15
"eta1[1545]",0.96,0.96,0.16,0.63,1.27
"eta1[1546]",3.44,3.41,0.46,2.63,4.41
"eta1[1547]",2.23,2.19,0.6,1.12,3.51
"eta1[1548]",-3.29,-3.23,0.79,-5,-1.88
"eta1[1549]",4.2,4.12,0.96,2.46,6.27
"eta1[1550]",3.94,3.89,0.64,2.8,5.32
"eta1[1551]",2.33,2.31,0.62,1.25,3.63
"eta1[1552]",-0.05,-0.07,0.26,-0.53,0.49
"eta1[1553]",3.92,3.86,1.02,2,6.11
"eta1[1554]",-1.09,-1.08,0.36,-1.87,-0.39
"eta1[1555]",-0.2,-0.2,0.48,-1.16,0.71
"eta1[1556]",0.6,0.59,0.16,0.29,0.91
"eta1[1557]",2.54,2.48,0.77,1.18,4.22
"eta1[1558]",1.03,1.01,0.78,-0.36,2.63
"eta1[1559]",1.06,1.05,0.22,0.67,1.54
"eta1[1560]",4.74,4.67,0.98,2.9,6.82
"eta1[1561]",-0.85,-0.83,0.32,-1.55,-0.27
"eta1[1562]",4.4,4.34,1.03,2.48,6.62
"eta1[1563]",1.58,1.58,0.29,1.06,2.18
"eta1[1564]",-0.27,-0.26,0.33,-0.98,0.36
"eta1[1565]",-3.28,-3.23,0.77,-4.95,-1.89
"eta1[1566]",0.05,0.04,0.55,-1.01,1.14
"eta1[1567]",-1.82,-1.82,0.3,-2.41,-1.27
"eta1[1568]",1.67,1.64,0.58,0.64,2.9
"eta1[1569]",0.3,0.29,0.43,-0.52,1.22
"eta1[1570]",0.91,0.91,0.23,0.44,1.37
"eta1[1571]",-1.07,-1.08,0.41,-1.87,-0.26
"eta1[1572]",-1.25,-1.25,0.31,-1.86,-0.67
"eta1[1573]",-1.85,-1.79,0.88,-3.74,-0.29
"eta1[1574]",3.11,3.02,1.31,0.64,5.94
